log10_xi,log10_M_GeV,delta_C,allowed_GRB_dL,observable,H0_window
-8.500000000000000000e+00,1.340000000000000036e+01,1.812852592983592781e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.350000000000000000e+01,4.553679830642468219e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.359999999999999964e+01,1.143832658002970979e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.369999999999999929e+01,2.873177733555215169e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.380000000000000071e+01,7.217096164232651164e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.390000000000000036e+01,1.812852592983591745e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.400000000000000000e+01,4.553679830642468242e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.410000000000000142e+01,1.143832658002942940e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.419999999999999929e+01,2.873177733555215589e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.430000000000000071e+01,7.217096164232653738e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.440000000000000036e+01,1.812852592983592409e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.450000000000000000e+01,4.553679830642467002e-266,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.460000000000000142e+01,1.143832658002942832e-266,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.469999999999999929e+01,2.873177733555215461e-267,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.480000000000000071e+01,7.217096164232647239e-268,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.490000000000000036e+01,1.812852592983602400e-268,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.500000000000000000e+01,4.553679830642444116e-269,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.510000000000000142e+01,1.143832658003108011e-269,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.519999999999999929e+01,2.873177733556886592e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.530000000000000071e+01,7.217096164247126244e-271,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.540000000000000036e+01,1.812852592994615811e-271,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.550000000000000000e+01,4.553679830541572670e-272,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.560000000000000142e+01,1.143832657878562266e-272,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.569999999999999929e+01,2.873177732558462097e-273,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.580000000000000071e+01,7.217096173133445496e-274,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.590000000000000036e+01,1.812852601160423052e-274,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.600000000000000000e+01,4.553679884408452335e-275,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.610000000000000142e+01,1.143832648957932446e-275,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.619999999999999929e+01,2.873177005184039167e-276,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.630000000000000071e+01,7.217098231740303323e-277,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.639999999999999858e+01,1.812843508980135124e-277,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.650000000000000000e+01,4.553638369170155561e-278,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.660000000000000142e+01,1.143899210579663944e-278,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.669999999999999929e+01,2.871756566452245620e-279,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.680000000000000071e+01,7.205124001851512249e-280,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.689999999999999858e+01,1.818436057610143610e-280,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.700000000000000000e+01,4.460314858289031287e-281,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.710000000000000142e+01,1.029303428835930391e-281,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.719999999999999929e+01,3.431011429453101049e-282,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.730000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.739999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.750000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.760000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.769999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.780000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.789999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.820000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.830000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.839999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.850000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.860000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.870000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.880000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.889999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.910000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.920000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.930000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.939999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.950000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.960000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.970000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.980000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,1.989999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.000000000000000000e+01,1.440000000000000553e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.009999999999999964e+01,3.617116461373814126e-239,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.019999999999999929e+01,9.085785760514873948e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.030000000000000071e+01,2.282246197143982207e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.040000000000000036e+01,5.732743255970333495e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.050000000000000000e+01,1.440000000000000722e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.059999999999999964e+01,3.617116461373813660e-242,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.069999999999999929e+01,9.085785760514870218e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.080000000000000071e+01,2.282246197143982542e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.090000000000000036e+01,5.732743255970330332e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.100000000000000000e+01,1.440000000000000485e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.109999999999999964e+01,3.617116461373815706e-245,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.119999999999999929e+01,9.085785760514876291e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.130000000000000071e+01,2.282246197143982154e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.140000000000000036e+01,5.732743255970333360e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.150000000000000000e+01,1.439999999999999939e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.159999999999999964e+01,3.617116461373813019e-248,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.169999999999999929e+01,9.085785760514871671e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.180000000000000071e+01,2.282246197143980281e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.190000000000000036e+01,5.732743255970335553e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.200000000000000000e+01,1.440000000000000673e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.209999999999999964e+01,3.617116461373812864e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.219999999999999929e+01,9.085785760514876571e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.230000000000000071e+01,2.282246197143981707e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.240000000000000036e+01,5.732743255970335786e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.250000000000000000e+01,1.440000000000000237e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.259999999999999964e+01,3.617116461373814608e-254,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.269999999999999929e+01,9.085785760514872028e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.280000000000000071e+01,2.282246197143982468e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.290000000000000036e+01,5.732743255970335985e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.300000000000000000e+01,1.440000000000000618e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.309999999999999964e+01,3.617116461373813455e-257,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.319999999999999929e+01,9.085785760514871303e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.330000000000000071e+01,2.282246197143981921e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.340000000000000036e+01,5.732743255970335486e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.350000000000000000e+01,1.440000000000000609e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.359999999999999964e+01,3.617116461373812796e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.369999999999999929e+01,9.085785760514872820e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.380000000000000071e+01,2.282246197143981762e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.390000000000000036e+01,5.732743255970332606e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.400000000000000000e+01,1.440000000000000300e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.410000000000000142e+01,3.617116461373723716e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.419999999999999929e+01,9.085785760514873750e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.430000000000000071e+01,2.282246197143982513e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.440000000000000036e+01,5.732743255970333073e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.450000000000000000e+01,1.440000000000000253e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.460000000000000142e+01,3.617116461373724707e-266,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.469999999999999929e+01,9.085785760514878888e-267,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.480000000000000071e+01,2.282246197143982213e-267,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.490000000000000036e+01,5.732743255970350788e-268,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.500000000000000000e+01,1.440000000000002414e-268,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.510000000000000142e+01,3.617116461373755287e-269,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.519999999999999929e+01,9.085785760515594589e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.530000000000000071e+01,2.282246197144891204e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.540000000000000036e+01,5.732743255961464112e-271,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.550000000000000000e+01,1.440000000006727111e-271,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.560000000000000142e+01,3.617116461544962806e-272,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.569999999999999929e+01,9.085785761085142939e-273,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.580000000000000071e+01,2.282246197206649622e-273,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.590000000000000036e+01,5.732743256647665960e-274,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.600000000000000000e+01,1.439999991566439154e-274,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.610000000000000142e+01,3.617116351409496212e-275,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.619999999999999929e+01,9.085784882746217958e-276,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.630000000000000071e+01,2.282247044666472507e-276,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.639999999999999858e+01,5.732739757016008076e-277,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.650000000000000000e+01,1.439995496941466412e-277,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.660000000000000142e+01,3.616972248929459331e-278,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.669999999999999929e+01,9.085318265191811535e-279,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.680000000000000071e+01,2.281622600586312163e-279,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.689999999999999858e+01,5.729789087186678607e-280,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.700000000000000000e+01,1.441024800370302548e-280,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.710000000000000142e+01,3.774112572398411230e-281,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.719999999999999929e+01,1.029303428835930391e-281,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.730000000000000071e+01,3.431011429453101049e-282,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.739999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.750000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.760000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.769999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.780000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.789999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.810000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.820000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.830000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.839999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.850000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.860000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.870000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.880000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.889999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.910000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.920000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.930000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.939999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.950000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.960000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.970000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.980000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.989999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.000000000000000000e+01,4.553679830642467935e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.009999999999999964e+01,1.143832658002971227e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.019999999999999929e+01,2.873177733555215365e-239,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.030000000000000071e+01,7.217096164232653393e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.040000000000000036e+01,1.812852592983592191e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.050000000000000000e+01,4.553679830642468564e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.059999999999999964e+01,1.143832658002971025e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.069999999999999929e+01,2.873177733555213929e-242,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.080000000000000071e+01,7.217096164232653926e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.090000000000000036e+01,1.812852592983591236e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.100000000000000000e+01,4.553679830642467278e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.109999999999999964e+01,1.143832658002971619e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.119999999999999929e+01,2.873177733555216102e-245,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.130000000000000071e+01,7.217096164232653772e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.140000000000000036e+01,1.812852592983592264e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.150000000000000000e+01,4.553679830642466023e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.159999999999999964e+01,1.143832658002970827e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.169999999999999929e+01,2.873177733555214473e-248,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.180000000000000071e+01,7.217096164232647857e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.190000000000000036e+01,1.812852592983592913e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.200000000000000000e+01,4.553679830642467864e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.209999999999999964e+01,1.143832658002970663e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000000000e+00,1.219999999999999929e+01,2.873177733555215974e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
